,id,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,reviews_per_month,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
3020,27944416,1.0,f,1,1,Geuzenveld - Slotermeer,52.37742,4.79661,Private room,2,1.0,1.0,1,$102.00,2,90,t,0,0,5,211,19,1,0,4.89,f,0.44,,$51,$204,7%,9%,14%,$4.99,,
3021,27963222,1.0,f,3,3,De Baarsjes - Oud-West,52.357471,4.857943,Private room,4,2.0,3.0,17,$358.00,2,120,t,0,5,11,225,10,2,0,4.9,t,0.27,,$89.5,$716,7%,20%,20%,$4.99,,
3022,27969251,1.0,t,1,1,Centrum-West,52.37747,4.89247,Private room,4,1.0,2.0,9,$175.00,1,1125,t,1,2,4,110,102,19,3,5.0,t,2.39,,$43.75,$175,8%,12%,15%,$4.99,,
3023,28005499,1.0,t,2,2,Westerpark,52.37655,4.87352,Private room,2,1.0,1.0,1,$97.00,1,365,t,13,13,13,13,105,17,2,4.72,t,2.29,,$48.5,$97,8%,11%,16%,$4.99,,
3024,28018811,,f,1,1,De Baarsjes - Oud-West,52.36674,4.86153,Entire home/apt,4,2.0,2.0,6,$247.00,2,1125,t,0,0,0,0,15,0,0,4.93,t,0.33,,$61.75,$494,9%,24%,24%,$4.99,,
3025,28042923,0.63,f,2,2,Westerpark,52.37943,4.87795,Entire home/apt,4,2.0,2.0,9,$206.00,2,1125,t,0,0,0,0,11,0,0,4.45,f,0.24,,$51.5,$412,8%,26%,20%,$4.99,0.0,1100.0
3026,28059480,,f,2,2,Oud-Oost,52.35941,4.92684,Private room,2,,1.0,3,$75.00,1,5,t,0,0,0,0,1,0,0,5.0,f,0.02,,$37.5,$75,7%,12%,15%,$4.99,,
3027,28059954,1.0,f,1,1,Centrum-Oost,52.36828,4.91473,Entire home/apt,2,1.0,1.0,13,$189.00,3,15,t,0,0,0,0,16,1,0,4.94,f,0.35,,$94.5,$567,7%,19%,22%,$4.99,0.0,876.8767123287671
3028,28064282,0.5900000000000001,f,1,1,Centrum-Oost,52.36834,4.90883,Entire home/apt,2,1.0,1.0,9,$235.00,3,14,t,3,7,7,7,24,9,2,5.0,t,0.54,,$117.5,$705,5%,14%,21%,$4.99,0.019178082191780823,1175.123287671233
3029,28098878,0.38,t,2,2,Centrum-Oost,52.3747,4.90329,Entire home/apt,3,2.0,2.0,2,$295.00,2,1125,t,1,7,8,34,50,18,1,4.96,f,1.1,,$98.33,$590,11%,23%,17%,$4.99,,
3030,28102597,0.95,f,1,1,Centrum-West,52.371,4.88275,Entire home/apt,2,1.0,1.0,7,$189.00,5,8,t,0,0,0,0,12,0,0,4.83,t,0.27,,$94.5,$945,8%,14%,18%,$4.99,0.0,945.0
3031,28146045,1.0,t,3,3,Slotervaart,52.359398,4.825566,Private room,2,1.0,1.0,4,$80.00,3,300,t,1,1,1,30,73,21,3,4.89,f,1.61,,$40,$240,8%,12%,16%,$4.99,0.0821917808219178,366.24657534246575
3032,28146773,,f,1,1,De Baarsjes - Oud-West,52.37268,4.86148,Entire home/apt,2,1.0,2.0,13,$189.00,3,7,t,0,0,0,0,28,0,0,4.93,f,0.61,,$94.5,$567,7%,11%,19%,$4.99,0.0,945.0
3033,28167828,,f,1,1,Centrum-West,52.37915,4.88627,Private room,2,1.0,1.0,5,$139.00,2,1125,t,0,0,0,153,71,0,0,4.99,t,1.59,,$69.5,$278,7%,16%,14%,$4.99,,
3034,28170875,1.0,f,4,4,Geuzenveld - Slotermeer,52.38388,4.78787,Entire home/apt,4,1.0,2.0,7,$88.00,1,365,t,30,56,82,355,143,20,0,4.71,t,3.16,,$22,$88,5%,12%,15%,$4.99,,
3035,28171967,1.0,f,4,4,Geuzenveld - Slotermeer,52.38388,4.78787,Entire home/apt,2,1.0,1.0,9,$92.00,1,1125,t,28,55,79,352,129,17,0,4.76,t,2.88,,$46,$92,5%,9%,17%,$4.99,,
3036,28198817,0.89,f,1,1,Centrum-Oost,52.37372,4.90541,Entire home/apt,4,2.0,3.0,7,$271.00,5,1125,t,2,5,6,81,37,3,2,4.97,f,0.83,,$67.75,$1355,2%,13%,23%,$4.99,0.2219178082191781,1355.0
3037,28215817,0.37,f,1,1,Centrum-Oost,52.35945,4.89665,Entire home/apt,2,1.0,1.0,5,$232.00,4,1125,t,0,4,5,5,17,3,2,4.94,f,0.38,,$116,$928,9%,26%,28%,$4.99,0.0136986301369863,1160.6164383561643
3038,28220320,1.0,f,1,1,Oud-Oost,52.36321,4.93062,Entire home/apt,4,2.0,2.0,16,$300.00,2,60,t,0,0,0,0,5,1,0,4.6,f,0.11,,$75,$600,12%,6%,26%,$4.99,,
3039,28234064,0.66,f,2,2,De Pijp - Rivierenbuurt,52.35639,4.89057,Entire home/apt,4,2.0,2.0,8,$190.00,3,1125,t,0,0,0,0,29,11,0,4.59,f,0.81,,$47.5,$570,7%,16%,20%,$4.99,0.0,1186.3698630136987
3040,28236509,1.0,t,3,3,Watergraafsmeer,52.35247,4.93757,Private room,4,2.0,2.0,9,$225.00,3,30,t,4,4,6,168,16,6,0,4.94,f,0.36,,$56.25,$675,8%,16%,21%,$4.99,0.45879120879120877,1093.392857142857
3041,28239821,0.92,f,1,1,De Baarsjes - Oud-West,52.36564,4.87402,Entire home/apt,4,2.0,2.0,18,$350.00,2,1125,t,0,0,0,0,30,5,1,4.57,f,0.66,,$87.5,$700,11%,24%,27%,$4.99,,
3042,28252823,0.8200000000000001,f,0,0,De Pijp - Rivierenbuurt,52.35767,4.89973,Entire home/apt,4,2.0,2.0,8,$220.00,3,60,t,0,0,0,0,15,3,0,4.93,f,0.33,,$55,$660,10%,20%,24%,$4.99,0.0,1356.6712328767123
3043,28270449,0.77,f,3,3,De Pijp - Rivierenbuurt,52.35494,4.89681,Entire home/apt,4,2.0,2.0,15,$288.00,7,180,t,13,22,45,128,29,12,1,4.55,t,0.65,,$72,$2016,5%,16%,30%,$4.99,0.3506849315068493,1204.3835616438357
3044,28298830,1.0,f,20,20,Oud-Noord,52.38652,4.91382,Entire home/apt,2,1.0,1.0,14,$204.00,1,1125,t,7,20,43,240,42,16,2,4.52,t,0.95,,$102,$204,12%,20%,21%,$4.99,,
3045,28329497,0.68,f,1,1,Centrum-West,52.37035,4.87536,Entire home/apt,3,2.0,2.0,11,$250.00,7,1125,t,0,0,0,0,13,1,0,5.0,f,0.31,,$83.33,$1750,8%,21%,35%,$4.99,0.0,1265.2054794520548
3046,28352406,,f,2,2,Oostelijk Havengebied - Indische Buurt,52.37924,4.92962,Private room,2,1.0,2.0,10,$150.00,1,10,t,0,0,1,1,16,0,0,4.8,f,0.35,,$75,$150,11%,20%,23%,$4.99,,
3047,28375507,,f,1,1,Zuid,52.35222,4.88483,Entire home/apt,2,1.0,1.0,8,$275.00,2,30,t,7,7,8,14,6,0,0,4.5,f,0.13,,$137.5,$550,11%,18%,19%,$4.99,,
3048,28382281,0.8200000000000001,f,3,3,Noord-West,52.40711,4.90547,Private room,1,1.0,1.0,1,$30.00,1,1125,t,0,0,0,0,13,2,0,4.59,t,0.3,,$30,$30,8%,8%,15%,$0.99,,
3049,28448785,0.4,f,8,8,Centrum-Oost,52.36206,4.90517,Entire home/apt,4,2.0,2.0,11,$355.00,7,365,t,5,8,10,32,51,18,0,4.61,t,1.15,,$88.75,$2485,7%,32%,27%,$4.99,0.08767123287671233,1792.5342465753424
3050,28515027,0.33,f,1,1,De Baarsjes - Oud-West,52.37034,4.87321,Entire home/apt,4,2.0,2.0,16,$400.00,3,19,t,1,1,1,1,13,1,1,4.35,f,0.29,,$100,$1200,15%,15%,19%,$10.99,0.0027397260273972603,2000.0
3051,28516088,0.7000000000000001,f,1,1,Zuid,52.35176,4.85122,Entire home/apt,2,,1.0,1,$119.00,2,21,t,0,0,0,0,52,13,0,4.77,f,1.17,,$59.5,$238,5%,16%,16%,$4.99,,
3052,28516161,0.9,f,1,1,IJburg - Zeeburgereiland,52.34736,5.00617,Private room,2,1.0,1.0,5,$85.00,3,1125,t,1,1,1,1,23,2,2,4.96,t,0.52,,$42.5,$255,7%,11%,16%,$4.99,0.0027397260273972603,425.0
3053,28517324,1.0,f,1,1,Geuzenveld - Slotermeer,52.37763,4.83702,Entire home/apt,2,1.0,1.0,7,$114.00,3,1125,t,4,14,14,14,17,3,1,5.0,f,0.39,,$57,$342,8%,7%,21%,$4.99,0.03867403314917127,536.7403314917127
3054,28535049,0.96,t,1,1,De Baarsjes - Oud-West,52.36306,4.86017,Entire home/apt,2,1.0,1.0,5,$90.00,2,7,t,1,1,1,1,24,10,0,4.96,f,0.54,,$45,$180,7%,15%,16%,$4.99,,
3055,28544205,0.99,t,1,1,Centrum-West,52.38031,4.88858,Private room,4,2.0,2.0,10,$224.00,1,1125,t,2,2,2,244,66,39,2,4.67,t,1.58,,$56,$224,7%,18%,19%,$4.99,0.6750700280112045,1063.6554621848738
3056,28578641,0.61,f,1,1,De Baarsjes - Oud-West,52.36607,4.8748,Entire home/apt,4,2.0,2.0,14,$275.00,4,1125,t,0,0,5,5,13,1,0,4.92,f,0.29,,$68.75,$1100,8%,16%,17%,$4.99,0.0136986301369863,1403.3013698630136
3057,28582447,0.77,f,1,1,De Baarsjes - Oud-West,52.36949,4.85268,Entire home/apt,4,2.0,2.0,7,$129.00,3,1125,t,0,0,0,0,26,8,1,4.92,f,0.58,,$32.25,$387,6%,16%,16%,$4.99,0.0,645.0
3058,28603995,1.0,t,2,2,De Pijp - Rivierenbuurt,52.35477,4.90627,Private room,2,1.0,1.0,12,$182.00,3,5,t,8,20,39,295,75,10,4,4.92,f,1.67,,$91,$546,8%,25%,17%,$4.99,0.8082191780821918,908.1643835616438
3059,28706467,,f,1,1,Centrum-Oost,52.36828,4.92953,Entire home/apt,4,2.0,2.0,12,$365.00,3,30,t,0,0,0,16,24,7,2,4.83,f,0.54,,$91.25,$1095,7%,19%,26%,$4.99,0.043835616438356165,1825.0
3060,28707425,0.99,f,20,20,IJburg - Zeeburgereiland,52.35469,5.00606,Hotel room,2,1.0,1.0,8,$204.00,1,1125,t,16,34,37,238,7,0,0,4.86,t,0.19,,$102,$204,9%,22%,21%,$4.99,,
3061,28733428,,f,1,1,IJburg - Zeeburgereiland,52.35276,4.99552,Entire home/apt,5,5.0,5.0,14,$350.00,2,1125,t,0,0,0,46,11,1,0,4.91,f,0.26,,$70,$700,10%,18%,22%,$4.99,,
3062,28750364,0.43000000000000005,f,1,1,Centrum-West,52.36822,4.88228,Entire home/apt,2,1.0,1.0,19,$475.00,3,1125,t,0,0,0,0,18,4,1,4.57,t,0.41,,$237.5,$1425,8%,17%,20%,$10.99,0.0,2375.0
3063,28753915,0.86,f,1,1,De Baarsjes - Oud-West,52.3622,4.86275,Entire home/apt,4,2.0,3.0,14,$299.00,2,4,t,0,0,0,0,9,2,1,5.0,f,0.23,,$74.75,$598,7%,24%,25%,$4.99,,
3064,28757751,0.8700000000000001,t,1,1,Centrum-West,52.3743,4.89216,Private room,2,1.0,1.0,1,$104.00,3,30,t,0,0,1,79,283,100,10,4.95,f,6.35,,$52,$312,6%,19%,18%,$4.99,0.2245508982035928,647.3053892215569
3065,28768768,0.79,f,1,1,De Pijp - Rivierenbuurt,52.34438,4.90522,Entire home/apt,4,1.0,2.0,4,$200.00,4,8,t,0,10,10,10,3,0,0,4.67,f,0.08,,$50,$800,8%,21%,23%,$4.99,0.0273972602739726,1000.0
3066,28797705,1.0,f,3,3,Centrum-West,52.37095,4.89576,Private room,2,1.0,1.0,7,$127.00,1,365,t,1,7,31,306,128,63,11,4.59,t,2.93,,$63.5,$127,7%,20%,20%,$4.99,,
3067,28798431,0.48,f,3,3,Centrum-West,52.37021,4.89717,Private room,2,1.0,1.0,4,$123.00,1,365,t,0,6,24,299,133,55,9,4.54,t,3.12,,$61.5,$123,6%,9%,17%,$4.99,,
3068,28800804,0.65,f,1,1,Oostelijk Havengebied - Indische Buurt,52.36425,4.93857,Private room,2,1.0,1.0,1,$60.00,2,22,t,0,0,0,0,45,5,0,3.97,f,1.01,,$30,$120,6%,11%,17%,$2.99,,
3069,28806971,0.45000000000000007,f,1,1,Zuid,52.35457,4.86748,Entire home/apt,6,3.0,4.0,22,$430.00,3,30,t,0,4,10,10,22,6,1,4.24,t,0.5,,$71.67,$1290,12%,20%,26%,$10.99,0.0273972602739726,2546.301369863014
3070,28809249,0.13,f,0,0,Zuid,52.34686,4.86792,Entire home/apt,2,1.0,1.0,9,$225.00,1,1125,t,14,44,74,74,7,1,1,4.86,f,0.16,,$112.5,$225,9%,13%,24%,$4.99,,
3071,28827498,,f,3,3,Westerpark,52.3941,4.87741,Entire home/apt,2,1.0,1.0,17,$500.00,1,1125,t,0,0,0,172,3,0,0,3.89,t,0.13,,$250,$500,8%,10%,38%,$10.99,,
3072,28838040,1.0,f,1,1,Slotervaart,52.36526,4.83346,Entire home/apt,4,,4.0,5,$150.00,2,1125,t,2,4,10,31,119,23,1,4.76,t,2.67,,$37.5,$300,7%,22%,22%,$4.99,,
3073,28854693,0.4,f,1,1,Bos en Lommer,52.3781,4.85682,Entire home/apt,2,1.0,1.0,5,$110.00,4,31,t,0,0,0,0,15,2,0,4.93,f,0.35,,$55,$440,8%,10%,17%,$4.99,0.0,550.0
3074,28859886,,f,1,1,De Baarsjes - Oud-West,52.36405,4.86553,Entire home/apt,2,1.0,1.0,3,$119.00,2,1125,t,0,0,0,0,15,0,0,4.8,t,0.34,,$59.5,$238,5%,12%,19%,$4.99,,
3075,28881884,,f,1,1,Centrum-Oost,52.36372,4.9217,Entire home/apt,4,2.0,2.0,2,$155.00,2,20,t,0,0,0,0,12,0,0,4.75,t,0.28,,$38.75,$310,6%,15%,23%,$4.99,,
3076,28882637,1.0,f,1,1,Bos en Lommer,52.38067,4.85032,Entire home/apt,4,2.0,2.0,9,$295.00,2,30,t,11,11,11,11,8,2,0,4.88,f,0.18,,$73.75,$590,16%,18%,34%,$4.99,,
3077,28887550,0.67,f,1,1,Watergraafsmeer,52.35336,4.92818,Entire home/apt,4,2.0,2.0,12,$215.00,5,28,t,0,0,0,0,5,3,0,5.0,f,0.16,,$53.75,$1075,10%,22%,20%,$4.99,0.0,952.3972602739726
3078,28892595,0.71,f,1,1,De Baarsjes - Oud-West,52.36378,4.87687,Entire home/apt,4,2.0,3.0,10,$198.00,2,5,t,1,2,2,2,27,6,0,4.81,f,0.61,,$49.5,$396,7%,12%,18%,$4.99,,
3079,28902322,0.5,f,1,1,De Baarsjes - Oud-West,52.37177,4.87368,Entire home/apt,2,2.0,1.0,6,$115.00,28,30,t,0,0,0,0,5,1,0,5.0,f,0.11,,$57.5,$3220,5%,11%,17%,$4.99,0.0,604.3835616438356
3080,28922236,,f,1,1,De Baarsjes - Oud-West,52.37454,4.86253,Entire home/apt,2,1.0,1.0,2,$115.00,2,1125,t,0,0,0,0,13,0,0,5.0,f,0.29,,$57.5,$230,6%,16%,18%,$4.99,,
3081,28924243,,f,1,1,Geuzenveld - Slotermeer,52.38044,4.83816,Entire home/apt,2,1.0,1.0,3,$90.00,3,14,t,0,0,0,0,90,0,0,4.79,f,2.03,,$45,$270,4%,12%,16%,$4.99,0.0,450.0
3082,28934321,,f,2,2,De Pijp - Rivierenbuurt,52.34502,4.90325,Private room,2,1.0,2.0,1,$74.00,2,1125,t,0,0,0,0,7,0,0,4.4399999999999995,f,0.16,,$37,$148,6%,16%,14%,$2.99,,
3083,28946381,0.8,f,1,1,Centrum-Oost,52.37405,4.9063,Private room,2,1.0,1.0,1,$76.00,1,1125,t,0,2,17,17,272,92,9,4.7,f,6.09,,$38,$76,4%,13%,17%,$4.99,0.0297029702970297,431.48514851485146
3084,28946914,1.0,f,2,2,Oostelijk Havengebied - Indische Buurt,52.36251,4.9411,Entire home/apt,2,1.0,1.0,6,$120.00,3,1125,t,0,0,0,0,1,0,0,5.0,t,0.03,,$60,$360,7%,13%,18%,$4.99,0.0,600.0
3085,28957881,,f,1,1,Westerpark,52.38313,4.87289,Private room,2,1.0,1.0,21,$600.00,2,6,t,28,58,88,88,26,0,0,4.54,t,0.58,,$300,$1200,11%,25%,41%,$10.99,,
3086,28970533,1.0,f,1,1,Oostelijk Havengebied - Indische Buurt,52.37628,4.93929,Entire home/apt,2,1.0,1.0,21,$469.00,1,1125,t,14,33,63,184,11,8,0,4.36,t,0.29,,$234.5,$469,9%,24%,26%,$10.99,0.6296296296296297,2787.5308641975307
3087,28973269,,f,2,2,Zuid,52.3534,4.86534,Private room,3,2.0,2.0,5,$129.00,3,5,t,0,0,0,0,23,0,0,4.86,t,0.51,,$43,$387,8%,15%,16%,$4.99,0.0,645.0
3088,28983337,1.0,t,1,1,De Baarsjes - Oud-West,52.36034,4.86364,Entire home/apt,4,2.0,3.0,11,$204.00,31,1125,t,0,0,0,0,41,12,0,4.95,f,0.93,,$51,$6324,9%,22%,24%,$4.99,0.0,1017.7397260273973
3089,28984522,,f,0,0,Slotervaart,52.36082,4.8238,Entire home/apt,2,1.0,1.0,7,$90.00,3,4,t,0,0,0,0,3,0,0,5.0,t,0.09,,$45,$270,7%,13%,15%,$4.99,0.0,450.0
3090,29006072,0.71,f,2,2,Oostelijk Havengebied - Indische Buurt,52.3634,4.94316,Private room,2,1.0,1.0,3,$84.00,1,1125,t,8,27,53,143,54,7,2,4.71,f,1.21,,$42,$84,6%,13%,16%,$4.99,,
3091,29007722,0.8300000000000001,f,1,1,De Pijp - Rivierenbuurt,52.35776,4.88927,Entire home/apt,2,1.0,1.0,5,$95.00,2,23,t,0,0,0,0,31,2,0,4.93,f,0.71,,$47.5,$190,4%,11%,16%,$4.99,,
3092,29046160,1.0,t,2,2,De Baarsjes - Oud-West,52.36393,4.87508,Private room,2,1.0,2.0,10,$189.00,4,31,t,4,12,22,27,99,13,1,4.84,f,2.24,,$94.5,$756,8%,13%,11%,$4.99,0.059490084985835696,943.7252124645893
3093,29067735,0.45000000000000007,f,1,1,De Pijp - Rivierenbuurt,52.35068,4.88796,Entire home/apt,2,,1.0,8,$135.00,2,1125,t,0,0,0,0,7,1,0,4.57,f,0.16,,$67.5,$270,6%,19%,18%,$4.99,,
3094,29071896,0.63,f,1,1,Westerpark,52.3824,4.87273,Entire home/apt,2,,1.0,8,$160.00,10,30,t,0,0,0,159,32,7,0,4.87,f,0.73,,$80,$1600,7%,23%,19%,$4.99,0.43561643835616437,675.6164383561644
3095,29116941,,f,1,1,Centrum-Oost,52.36769,4.89981,Entire home/apt,4,2.0,3.0,13,$300.00,3,45,t,0,0,0,0,27,0,0,4.96,t,0.63,,$75,$900,12%,17%,25%,$4.99,0.0,1584.9315068493152
3096,29120704,1.0,f,1,1,Oud-Oost,52.36579,4.92868,Private room,2,1.0,1.0,1,$89.00,2,14,t,0,1,3,84,35,2,0,4.94,t,0.81,,$44.5,$178,6%,16%,16%,$4.99,,
3097,29124691,0.0,f,1,1,De Pijp - Rivierenbuurt,52.35305,4.89162,Entire home/apt,4,3.0,3.0,14,$265.00,1,1125,t,0,0,0,0,2,0,0,4.5,f,0.05,,$66.25,$265,13%,23%,21%,$4.99,,
3098,29156993,0.3800000000000001,f,2,2,Centrum-Oost,52.36001,4.90281,Entire home/apt,2,1.0,2.0,2,$78.00,1,4,t,0,0,0,0,37,14,7,4.89,f,0.83,,$39,$78,5%,11%,15%,$4.99,,
3099,29174186,,f,1,1,De Baarsjes - Oud-West,52.36218,4.86589,Entire home/apt,4,2.0,2.0,5,$150.00,1,3,t,0,0,0,0,10,0,0,4.7,f,0.23,,$37.5,$150,9%,15%,17%,$4.99,,
3100,29175007,1.0,t,1,1,De Aker - Nieuw Sloten,52.34248,4.79112,Private room,2,1.0,1.0,4,$95.00,2,60,t,7,9,13,81,72,16,3,4.97,f,1.69,,$47.5,$190,5%,12%,15%,$4.99,,
3101,29181440,0.5700000000000001,f,2,2,De Pijp - Rivierenbuurt,52.35646,4.88986,Entire home/apt,7,3.0,3.0,13,$300.00,3,12,t,0,0,0,0,5,1,0,5.0,t,0.11,,$42.86,$900,13%,29%,21%,$4.99,0.0,1685.164383561644
3102,29212801,1.0,t,1,1,Watergraafsmeer,52.34188,4.92073,Private room,2,1.0,2.0,2,$82.00,1,4,t,2,2,3,254,133,38,8,4.95,f,3.05,,$41,$82,6%,12%,14%,$4.99,,
3103,29230120,1.0,f,2,2,Westerpark,52.38209,4.87935,Entire home/apt,2,,2.0,1,$124.00,2,7,t,12,28,46,295,49,18,1,4.85,t,1.15,,$62,$248,6%,15%,15%,$4.99,,
3104,29251403,0.84,t,2,2,Centrum-Oost,52.36939,4.90386,Private room,2,1.0,1.0,1,$81.00,3,90,t,5,12,18,106,92,23,5,4.54,t,2.13,,$40.5,$243,4%,12%,16%,$4.99,0.29041095890410956,457.56164383561645
3105,29256776,,f,1,1,De Pijp - Rivierenbuurt,52.35272,4.90364,Entire home/apt,4,1.0,2.0,10,$250.00,3,1125,t,0,0,0,0,5,0,0,5.0,f,0.11,,$62.5,$750,8%,29%,18%,$4.99,0.0,1250.0
3106,29258934,1.0,f,1,1,IJburg - Zeeburgereiland,52.36122,4.97921,Private room,2,,1.0,4,$58.00,2,7,t,2,2,10,61,78,18,2,4.4,t,1.79,,$29,$116,7%,10%,17%,$2.99,,
3107,29268359,0.9099999999999999,t,2,2,Centrum-Oost,52.37032,4.90575,Private room,2,1.0,1.0,5,$91.00,3,1125,t,7,9,34,114,68,15,4,4.51,t,1.54,,$45.5,$273,5%,12%,16%,$4.99,0.3088235294117647,500.69117647058823
3108,29275106,0.4,f,2,2,Buitenveldert - Zuidas,52.3271,4.86158,Entire home/apt,4,3.0,3.0,8,$275.00,5,1125,t,0,0,15,15,14,4,0,5.0,f,0.32,,$68.75,$1375,8%,19%,24%,$4.99,0.054945054945054944,1442.3992673992675
3109,29298781,1.0,t,1,1,De Baarsjes - Oud-West,52.36379,4.86229,Private room,2,1.0,1.0,1,$104.00,2,7,t,6,13,32,114,62,31,7,4.8,f,1.41,,$52,$208,4%,19%,18%,$4.99,,
3110,29302592,1.0,f,4,4,Oostelijk Havengebied - Indische Buurt,52.36777,4.93385,Entire home/apt,6,2.0,3.0,13,$419.00,1,1125,t,9,18,38,158,215,119,5,3.97,t,4.99,,$69.83,$419,11%,16%,24%,$10.99,0.5697674418604651,2617.1511627906975
3111,29304751,0.98,t,1,1,Oud-Noord,52.39666,4.91655,Entire home/apt,4,2.0,3.0,13,$225.00,4,30,t,0,0,0,0,16,12,0,4.94,f,0.44,,$56.25,$900,9%,7%,16%,$4.99,0.0,1125.0
3112,29307344,,f,1,1,Westerpark,52.37506,4.86475,Entire home/apt,2,1.0,2.0,7,$100.00,4,21,t,0,0,0,0,12,0,0,5.0,f,0.27,,$50,$400,6%,16%,17%,$4.99,0.0,500.0
3113,29332959,,f,1,1,De Pijp - Rivierenbuurt,52.35422,4.88721,Private room,2,1.0,1.0,11,$100.00,2,1125,t,0,0,0,0,96,0,0,4.87,f,2.29,,$50,$200,7%,12%,17%,$4.99,,
3114,29335948,1.0,f,1,1,Slotervaart,52.34908,4.8416,Entire home/apt,2,1.0,1.0,7,$149.00,6,1125,t,0,0,0,0,10,3,1,5.0,f,0.23,,$74.5,$894,7%,12%,18%,$4.99,0.0,745.0
3115,29350469,0.0,f,1,1,Noord-West,52.40865,4.92418,Entire home/apt,4,3.0,3.0,6,$175.00,7,27,t,0,20,40,40,7,0,0,5.0,f,0.18,,$43.75,$1225,6%,24%,23%,$4.99,0.1095890410958904,889.7260273972603
3116,29350903,0.83,f,1,1,De Pijp - Rivierenbuurt,52.35332,4.89381,Private room,2,1.0,2.0,6,$120.00,3,1125,t,2,8,12,111,40,20,1,4.7,t,1.29,,$60,$360,6%,21%,20%,$4.99,0.3041095890410959,600.3972602739726
3117,29389947,,f,1,1,Oostelijk Havengebied - Indische Buurt,52.36704,4.93206,Entire home/apt,3,2.0,3.0,8,$140.00,5,21,t,0,0,0,0,7,1,0,4.71,f,0.17,,$46.67,$700,6%,17%,13%,$4.99,0.0,700.0
3118,29435883,1.0,f,1,1,Watergraafsmeer,52.35321,4.94144,Entire home/apt,4,3.0,3.0,4,$130.00,4,1125,t,0,0,0,0,9,3,0,5.0,f,0.22,,$32.5,$520,4%,18%,17%,$4.99,0.0,755.4794520547945
3119,29452517,0.56,f,1,1,Zuid,52.36127,4.88209,Entire home/apt,4,4.0,4.0,13,$325.00,2,12,t,0,0,0,0,17,2,1,4.59,f,0.4,,$81.25,$650,16%,25%,23%,$4.99,,
3120,29456107,1.0,f,1,1,Oud-Noord,52.38813,4.90905,Entire home/apt,4,2.0,2.0,15,$246.00,5,30,t,0,1,2,7,16,0,0,5.0,f,0.47,,$61.5,$1230,9%,15%,30%,$4.99,0.019178082191780823,1220.4246575342465
3121,29456931,,f,1,1,Westerpark,52.3866,4.88288,Entire home/apt,4,3.0,3.0,24,$540.00,3,5,t,0,18,45,307,16,2,0,4.77,t,0.38,,$135,$1620,8%,29%,31%,$10.99,0.8410958904109589,2702.4383561643835
3122,29471672,,f,1,1,Centrum-West,52.37267,4.87725,Hotel room,4,,3.0,17,$270.00,1,1125,t,0,0,0,108,0,0,0,,t,,,$67.5,$270,6%,23%,21%,$4.99,0.0,1350.0
3123,29477986,0.96,t,1,1,Centrum-Oost,52.3678,4.92339,Private room,2,1.0,1.0,11,$116.00,3,1125,t,2,5,8,8,93,19,7,4.97,f,2.19,,$58,$348,7%,14%,21%,$4.99,0.021917808219178082,566.3013698630137
3124,29568363,0.76,t,2,2,Centrum-West,52.38285,4.88322,Private room,1,1.0,1.0,10,$59.00,5,30,t,0,0,0,149,63,10,0,4.62,f,1.45,,$59,$295,6%,15%,16%,$2.99,0.40821917808219177,285.43835616438355
3125,29578670,0.4100000000000001,f,1,1,De Pijp - Rivierenbuurt,52.3571,4.88909,Entire home/apt,2,1.0,1.0,11,$160.00,4,1125,t,0,0,0,151,7,5,0,4.71,f,0.17,,$80,$640,7%,17%,21%,$4.99,0.4136986301369863,800.0
3126,29604704,,f,1,1,De Pijp - Rivierenbuurt,52.35069,4.89704,Entire home/apt,4,2.0,2.0,7,$200.00,2,1125,t,0,0,0,0,8,0,0,4.88,f,0.19,,$50,$400,9%,16%,24%,$4.99,,
3127,29622686,,f,1,1,De Pijp - Rivierenbuurt,52.35172,4.89783,Entire home/apt,3,2.0,2.0,15,$395.00,2,3,t,14,40,70,345,24,13,4,4.96,f,0.57,,$131.67,$790,6%,23%,29%,$4.99,,
3128,29646624,0.76,f,1,1,De Baarsjes - Oud-West,52.36609,4.8678,Entire home/apt,2,1.0,1.0,14,$449.00,2,1125,t,21,51,79,79,11,6,2,5.0,t,0.25,,$224.5,$898,13%,18%,25%,$10.99,,
3129,29648361,0.55,f,1,1,Centrum-West,52.37719,4.89296,Private room,2,,1.0,3,$199.00,2,30,t,1,8,30,186,36,10,1,4.69,t,0.82,,$99.5,$398,8%,14%,24%,$4.99,0.0,1000.0
3130,29655884,1.0,f,0,0,Noord-Oost,52.39077,4.95462,Private room,4,2.0,3.0,5,$168.00,2,5,t,6,6,6,6,8,8,2,4.88,f,3.69,,$42,$336,9%,10%,22%,$4.99,,
3131,29668487,1.0,f,2,2,De Baarsjes - Oud-West,52.36203,4.87407,Entire home/apt,4,3.0,4.0,25,$850.00,4,20,t,3,16,18,18,20,4,0,4.52,t,0.46,,$212.5,$3400,13%,18%,29%,$10.99,0.049315068493150684,4891.095890410959
